onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
119.6939091	0	feedback	98	0.17732	-0.072771	0.250091	0.147943741	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
120.921997	0	feedback	99	0.045029	-0.132844	0.177873	0.169598473	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
122.1008098	0	feedback	100	-0.028707	-0.11613	0.087423	0.184022158	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
123.3737025	0	feedback	101	-0.061712	-0.104286	0.042574	0.192072507	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
124.503009	0	feedback	102	-0.10446	-0.039779	-0.064681	0.195524824	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
125.7197466	0	feedback	103	0.01836	-0.091274	0.109634	0.189924264	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
126.9603922	0	feedback	104	-0.023247	-0.132119	0.108872	0.199266507	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
128.1263542	0	feedback	105	-0.038096	-0.119708	0.081612	0.208693451	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
129.3489573	0	feedback	106	0.082096	-0.203189	0.285285	0.215199184	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
130.5272233	0	feedback	107	0.086633	-0.212831	0.299464	0.23911708	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
131.7266329	0	feedback	108	0.097787	-0.161898	0.259685	0.264223723	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
132.9228058	0	feedback	109	0.126842	-0.078645	0.205487	0.286352263	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
